"location","origin","clock","model","nll","convergence","max_gradient","finite_fit","leakage_ok","retract_mass","q_terminal","n_cells"
"Alaska",2025-05-31,"compressed","cumulative_poisson",2622.61727167155,0,0.00512615068046332,TRUE,TRUE,0.0668240586291621,0.933177610302114,1188
"Alaska",2025-05-31,"compressed","cumulative_nb",2633.8967439463,0,0.00646178910262623,TRUE,TRUE,0.0668406499210887,0.933161012145793,1188
"Alaska",2025-05-31,"compressed","hurdle_ztnb",443.963529688757,0,8.30530084314773e-05,TRUE,TRUE,0.0246167716175154,0.975384399313574,1188
"Arizona",2025-01-02,"calendar","cumulative_poisson",10816.7133166583,0,0.761885300672772,TRUE,TRUE,0.112304616161679,0.887697846096768,1539
"Arizona",2025-01-02,"calendar","cumulative_nb",7359.15048306645,0,0.00476470875235597,TRUE,TRUE,0.194616334459988,0.806361105749597,1539
"Arizona",2025-01-02,"calendar","hurdle_ztnb",920.721150863921,0,0.000845784367478246,TRUE,TRUE,0.0114369157629457,0.988564447291766,1539
"Arizona",2025-01-02,"compressed","cumulative_poisson",2574.68552742915,0,0.593604762068307,TRUE,TRUE,0.086267787040525,0.913732241477164,648
"Arizona",2025-01-02,"compressed","cumulative_nb",2519.29533330406,0,0.609152393488105,TRUE,TRUE,0.0831395407325784,0.916860583455317,648
"Arizona",2025-01-02,"compressed","hurdle_ztnb",658.190319321659,0,0.0274412984251544,TRUE,TRUE,0.0227834722418411,0.977237624669415,648
"Arizona",2025-02-15,"calendar","cumulative_poisson",16598.368463391,0,0.809804485027802,TRUE,TRUE,0.195258601936992,0.804760471989411,1728
"Arizona",2025-02-15,"calendar","cumulative_nb",8457.63519904237,0,0.0068913165072329,TRUE,TRUE,0.338309562610557,0.663907684785686,1728
"Arizona",2025-02-15,"calendar","hurdle_ztnb",1365.18114319499,0,0.00154541246556628,TRUE,TRUE,0.015018003275296,0.984992679713213,1728
"Arizona",2025-02-15,"compressed","cumulative_poisson",4295.27110615928,0,0.454287025227954,TRUE,TRUE,0.070314511803823,0.929685631037633,783
"Arizona",2025-02-15,"compressed","cumulative_nb",3386.5822734251,0,0.146955015823394,TRUE,TRUE,0.0786251227143537,0.921375141963613,783
"Arizona",2025-02-15,"compressed","hurdle_ztnb",912.626245313982,0,0.00558346694401936,TRUE,TRUE,0.0282302810032347,0.971804312904562,783
"Arizona",2025-03-29,"calendar","cumulative_poisson",17680.4527187571,0,0.115853526620389,TRUE,TRUE,0.201401944405994,0.798712382625004,1890
"Arizona",2025-03-29,"calendar","cumulative_nb",9500.79678996434,0,0.00324905847424006,TRUE,TRUE,0.447901421463155,0.555368468736087,1890
"Arizona",2025-03-29,"calendar","hurdle_ztnb",1626.00033141252,0,0.00188121044006295,TRUE,TRUE,0.0162607429812996,0.983752200282542,1890
"Arizona",2025-03-29,"compressed","cumulative_poisson",5067.28018961781,0,0.545428223574148,TRUE,TRUE,0.0953473750828358,0.904653967630075,945
"Arizona",2025-03-29,"compressed","cumulative_nb",4128.30448021901,0,0.280564316414676,TRUE,TRUE,0.0737690456654873,0.92623137214439,945
"Arizona",2025-03-29,"compressed","hurdle_ztnb",1107.64211306411,0,0.00104889524388607,TRUE,TRUE,0.0275859332455248,0.972445488002299,945
"Arizona",2025-04-26,"calendar","cumulative_poisson",18198.8807665566,0,0.026507378945443,TRUE,TRUE,0.207582854085755,0.79255270735508,1998
"Arizona",2025-04-26,"calendar","cumulative_nb",10229.5302940511,0,0.0064898905903129,TRUE,TRUE,0.490998565613403,0.512640634033387,1998
"Arizona",2025-04-26,"calendar","hurdle_ztnb",1703.97957321101,0,0.00448960725302103,TRUE,TRUE,0.0148343042015319,0.985177308051968,1998
"Arizona",2025-04-26,"compressed","cumulative_poisson",5505.84874691546,0,0.299810579639642,TRUE,TRUE,0.096728632924728,0.903273034585628,1053
"Arizona",2025-04-26,"compressed","cumulative_nb",4599.98311139814,0,0.80340406937571,TRUE,TRUE,0.0734510497062614,0.926549395660314,1053
"Arizona",2025-04-26,"compressed","hurdle_ztnb",1186.27953310759,0,0.00419722538700518,TRUE,TRUE,0.0240144309769987,0.976014736971995,1053
"Arizona",2025-05-31,"calendar","cumulative_poisson",18790.5385205253,0,0.0593521183218819,TRUE,TRUE,0.201778787777651,0.798332172699578,2133
"Arizona",2025-05-31,"calendar","cumulative_nb",11124.914469669,0,0.0100106300629209,TRUE,TRUE,0.527685019154415,0.476207882245616,2133
"Arizona",2025-05-31,"calendar","hurdle_ztnb",1768.99482402809,0,0.0020476046637897,TRUE,TRUE,0.0137067968458271,0.986303441893713,2133
"Arizona",2025-05-31,"compressed","cumulative_poisson",6032.29203775491,0,0.0892931570896412,TRUE,TRUE,0.0959203069381947,0.904081460760519,1188
"Arizona",2025-05-31,"compressed","cumulative_nb",5173.24861948197,0,0.0237215421399718,TRUE,TRUE,0.0731671851616184,0.926833264535145,1188
"Arizona",2025-05-31,"compressed","hurdle_ztnb",1249.72161222828,0,0.000555600440707016,TRUE,TRUE,0.0216736766805421,0.978352244652309,1188
"Arkansas",2025-01-02,"calendar","cumulative_poisson",3881.00342463719,0,0.12941632184272,TRUE,TRUE,0.0778621121126421,0.922142071741612,1539
"Arkansas",2025-01-02,"calendar","cumulative_nb",3897.39850952119,0,0.0141612563170058,TRUE,TRUE,0.077875268145443,0.922128953110391,1539
"Arkansas",2025-01-02,"calendar","hurdle_ztnb",722.063319539014,0,0.00177933233888139,TRUE,TRUE,0.0336493405537754,0.966354111357164,1539
"Arkansas",2025-01-02,"compressed","cumulative_poisson",1968.37952076739,0,0.0975916586805601,TRUE,TRUE,0.0766703293512233,0.923331333547983,648
"Arkansas",2025-01-02,"compressed","cumulative_nb",1983.26128739106,0,0.092351053101337,TRUE,TRUE,0.076721151497005,0.923280521043544,648
"Arkansas",2025-01-02,"compressed","hurdle_ztnb",480.275300890763,0,0.000158841413417721,TRUE,TRUE,0.0268821040185716,0.973118653530061,648
"Arkansas",2025-02-15,"calendar","cumulative_poisson",4746.85563658389,0,0.402780347985032,TRUE,TRUE,0.0622984164490307,0.937707541141271,1728
"Arkansas",2025-02-15,"calendar","cumulative_nb",4758.92988190842,0,0.18478886601033,TRUE,TRUE,0.0622587501305943,0.937747628552762,1728
"Arkansas",2025-02-15,"calendar","hurdle_ztnb",884.866319701405,0,0.000246211229462112,TRUE,TRUE,0.033921979688033,0.966084256895547,1728
"Arkansas",2025-02-15,"compressed","cumulative_poisson",2450.09324670404,0,0.037532513008192,TRUE,TRUE,0.0705335937766447,0.929467076644165,783
"Arkansas",2025-02-15,"compressed","cumulative_nb",2465.00558301268,0,0.0593545995587863,TRUE,TRUE,0.070640913795555,0.92935974948902,783
"Arkansas",2025-02-15,"compressed","hurdle_ztnb",584.880242613544,0,0.000356969143515018,TRUE,TRUE,0.0263181424252584,0.97368298768422,783
"Arkansas",2025-03-29,"calendar","cumulative_poisson",5247.4796242598,0,0.151425956697661,TRUE,TRUE,0.0601410502172331,0.939859647522779,1890
"Arkansas",2025-03-29,"calendar","cumulative_nb",5258.16256248369,0,0.0774184131734008,TRUE,TRUE,0.0604014080486221,0.939599339167371,1890
"Arkansas",2025-03-29,"calendar","hurdle_ztnb",1118.64121648236,0,0.00027659375118124,TRUE,TRUE,0.0359579187241458,0.96405505657351,1890
"Arkansas",2025-03-29,"compressed","cumulative_poisson",3066.63758961757,0,0.0499075069687077,TRUE,TRUE,0.0691726527328051,0.930828849817842,945
"Arkansas",2025-03-29,"compressed","cumulative_nb",3081.17963625647,0,0.0682298856266458,TRUE,TRUE,0.0689562111701126,0.93104520152044,945
"Arkansas",2025-03-29,"compressed","hurdle_ztnb",786.223131327212,0,0.000786480191735495,TRUE,TRUE,0.0269724587653647,0.973030311898986,945
"Arkansas",2025-04-26,"calendar","cumulative_poisson",5585.59506577895,0,0.0585989508558814,TRUE,TRUE,0.0605350688141418,0.939466523223789,1998
"Arkansas",2025-04-26,"calendar","cumulative_nb",5597.95121081719,0,0.712727440175726,TRUE,TRUE,0.0606777878868626,0.939324002147135,1998
"Arkansas",2025-04-26,"calendar","hurdle_ztnb",1191.29511880863,0,0.000302316421005241,TRUE,TRUE,0.0350646672559463,0.964946036077135,1998
"Arkansas",2025-04-26,"compressed","cumulative_poisson",3435.76478154661,0,0.136508828669445,TRUE,TRUE,0.064206279614694,0.935794733154045,1053
"Arkansas",2025-04-26,"compressed","cumulative_nb",3451.0707089069,0,0.0826899573536128,TRUE,TRUE,0.0642314813105721,0.93576950582181,1053
"Arkansas",2025-04-26,"compressed","hurdle_ztnb",851.62175052815,0,0.000873713764271755,TRUE,TRUE,0.0265599803452266,0.973442086089799,1053
"Arkansas",2025-05-31,"calendar","cumulative_poisson",6027.51638383753,0,0.179895698642717,TRUE,TRUE,0.0584780202809771,0.941526137968075,2133
"Arkansas",2025-05-31,"calendar","cumulative_nb",6041.51489194745,0,0.0705130516359079,TRUE,TRUE,0.0575073866758109,0.942497289392147,2133
"Arkansas",2025-05-31,"calendar","hurdle_ztnb",1263.70937514497,0,0.000482225055110197,TRUE,TRUE,0.0354541551431311,0.964555095728792,2133
"Arkansas",2025-05-31,"compressed","cumulative_poisson",3874.37470319887,0,0.0365666024537574,TRUE,TRUE,0.0620215704479227,0.937979308262128,1188
"Arkansas",2025-05-31,"compressed","cumulative_nb",3890.53205513577,0,0.157986436876504,TRUE,TRUE,0.062220191730225,0.937780677417887,1188
"Arkansas",2025-05-31,"compressed","hurdle_ztnb",916.923813995165,0,0.000131710070198854,TRUE,TRUE,0.0271429902564251,0.972858819753796,1188
"California",2025-01-02,"calendar","cumulative_poisson",11980.9601436973,0,0.635787752733031,TRUE,TRUE,0.0701866039768176,0.929854438776473,1539
"California",2025-01-02,"calendar","cumulative_nb",8077.20873232527,0,0.00192144204938113,TRUE,TRUE,0.158354145659119,0.842418623515661,1539
"California",2025-01-02,"calendar","hurdle_ztnb",1113.6019484431,0,0.000302613352681558,TRUE,TRUE,0.0168766639661371,0.983124336474778,1539
"California",2025-01-02,"compressed","cumulative_poisson",2543.45468416009,0,0.284757295424529,TRUE,TRUE,0.269222841497675,0.731141189636339,648
