"location","origin","clock","epidemic","model","nll","convergence","max_gradient","gradient_status","finite_fit","finite_prediction","leakage_ok","use_random","fit_seconds","warnings"
"Delaware",2025-02-15,"calendar","sir","hurdle_ztnb",1688.64511575069,0,0.00440045409571077,"pass",TRUE,TRUE,TRUE,FALSE,3.57799999999997,""
"Delaware",2025-02-15,"calendar","sir","hurdle_ztpoisson",2717.08538782356,0,0.000201941313491716,"pass",TRUE,TRUE,TRUE,FALSE,3.28800000000001,""
"Delaware",2025-03-29,"calendar","hsgp","hurdle_ztnb",461.475103073627,0,0.00318963786462634,"pass",TRUE,TRUE,TRUE,FALSE,3.69200000000001,""
"Delaware",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",633.016822425432,0,0.000893539023828785,"pass",TRUE,TRUE,TRUE,FALSE,3.779,""
"Delaware",2025-03-29,"calendar","sir","hurdle_ztnb",1947.06562917589,0,0.000840193661044708,"pass",TRUE,TRUE,TRUE,FALSE,3.66600000000005,""
"Delaware",2025-03-29,"calendar","sir","hurdle_ztpoisson",3047.51985011263,0,0.00261816238401735,"pass",TRUE,TRUE,TRUE,FALSE,3.60400000000004,""
"Delaware",2025-04-26,"calendar","hsgp","hurdle_ztnb",483.521261679065,0,0.000979075784687158,"pass",TRUE,TRUE,TRUE,FALSE,3.82399999999996,""
"Delaware",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",661.856757144382,0,0.0004932693155697,"pass",TRUE,TRUE,TRUE,FALSE,3.80799999999999,""
"Delaware",2025-04-26,"calendar","sir","hurdle_ztnb",2074.74025189571,0,0.00197116385376805,"pass",TRUE,TRUE,TRUE,FALSE,3.97000000000003,""
"Delaware",2025-04-26,"calendar","sir","hurdle_ztpoisson",3233.16978541147,0,0.000813659818021506,"pass",TRUE,TRUE,TRUE,FALSE,3.61000000000001,""
"Delaware",2025-05-31,"calendar","hsgp","hurdle_ztnb",497.187240277014,0,0.00322060439381122,"pass",TRUE,TRUE,TRUE,FALSE,4.23699999999997,""
"Delaware",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",672.19177671653,0,0.00451224331045497,"pass",TRUE,TRUE,TRUE,FALSE,3.61699999999996,""
"Delaware",2025-05-31,"calendar","sir","hurdle_ztnb",2150.46640332124,0,0.00139949694287456,"pass",TRUE,TRUE,TRUE,FALSE,3.81799999999998,""
"Delaware",2025-05-31,"calendar","sir","hurdle_ztpoisson",3362.06945205312,0,0.00488021579410258,"pass",TRUE,TRUE,TRUE,FALSE,3.84299999999996,""
"District of Columbia",2025-01-02,"calendar","hsgp","hurdle_ztnb",390.017938663083,0,0.00452179965808835,"pass",TRUE,TRUE,TRUE,FALSE,3.37,""
"District of Columbia",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",389.37160659953,0,0.000604407438253074,"pass",TRUE,TRUE,TRUE,FALSE,3.28700000000003,""
"District of Columbia",2025-01-02,"calendar","sir","hurdle_ztnb",1787.31239787185,0,0.00172791412570739,"pass",TRUE,TRUE,TRUE,FALSE,3.40899999999999,""
"District of Columbia",2025-01-02,"calendar","sir","hurdle_ztpoisson",1932.00779134811,0,0.00021937941457395,"pass",TRUE,TRUE,TRUE,FALSE,3.41800000000001,""
"District of Columbia",2025-02-15,"calendar","hsgp","hurdle_ztnb",495.030006025303,0,0.00138845171519381,"pass",TRUE,TRUE,TRUE,FALSE,3.7940000000001,""
"District of Columbia",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",660.909214548525,0,0.00429118723471067,"pass",TRUE,TRUE,TRUE,FALSE,3.67399999999998,""
"District of Columbia",2025-02-15,"calendar","sir","hurdle_ztnb",2196.37556192051,0,0.00286627205381618,"pass",TRUE,TRUE,TRUE,FALSE,3.77200000000005,""
"District of Columbia",2025-02-15,"calendar","sir","hurdle_ztpoisson",3308.88703583479,0,0.000637344536061235,"pass",TRUE,TRUE,TRUE,FALSE,3.58200000000011,""
"District of Columbia",2025-03-29,"calendar","hsgp","hurdle_ztnb",593.978344917301,0,0.00333422764611124,"pass",TRUE,TRUE,TRUE,FALSE,4.04599999999982,""
"District of Columbia",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",834.061987549174,0,0.00716122740090619,"pass",TRUE,TRUE,TRUE,FALSE,3.82300000000009,""
"District of Columbia",2025-03-29,"calendar","sir","hurdle_ztnb",2617.47768582079,0,0.00118951639679477,"pass",TRUE,TRUE,TRUE,FALSE,3.92399999999998,""
"District of Columbia",2025-03-29,"calendar","sir","hurdle_ztpoisson",3906.4532383104,0,0.00134802381191612,"pass",TRUE,TRUE,TRUE,FALSE,3.77099999999996,""
"District of Columbia",2025-04-26,"calendar","hsgp","hurdle_ztnb",709.464472974252,0,0.0021862591130124,"pass",TRUE,TRUE,TRUE,FALSE,4.06100000000015,""
"District of Columbia",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",993.420845068163,0,0.00113655496689202,"pass",TRUE,TRUE,TRUE,FALSE,4.09699999999998,""
"District of Columbia",2025-04-26,"calendar","sir","hurdle_ztnb",3045.15811823058,0,0.000710613940074545,"pass",TRUE,TRUE,TRUE,FALSE,4.02199999999993,""
"District of Columbia",2025-04-26,"calendar","sir","hurdle_ztpoisson",4442.8002597793,0,0.0284313837671704,"pass",TRUE,TRUE,TRUE,FALSE,3.81399999999985,""
"District of Columbia",2025-05-31,"calendar","hsgp","hurdle_ztnb",736.145907158292,0,0.00169577393901754,"pass",TRUE,TRUE,TRUE,FALSE,4.23199999999997,""
"District of Columbia",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",1027.57823174995,0,0.00916884731587819,"pass",TRUE,TRUE,TRUE,FALSE,4.1110000000001,""
"District of Columbia",2025-05-31,"calendar","sir","hurdle_ztnb",3215.75461632474,0,0.00221454915129993,"pass",TRUE,TRUE,TRUE,FALSE,4.12599999999998,""
"District of Columbia",2025-05-31,"calendar","sir","hurdle_ztpoisson",4737.77037010718,0,0.00132525503565972,"pass",TRUE,TRUE,TRUE,FALSE,3.97400000000016,""
"Florida",2025-01-02,"calendar","hsgp","hurdle_ztnb",1206.87145849131,0,0.00166084073031669,"pass",TRUE,TRUE,TRUE,FALSE,4.45399999999995,""
"Florida",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",4851.46386221252,0,0.0421618764148185,"pass",TRUE,TRUE,TRUE,FALSE,4.3900000000001,""
"Florida",2025-01-02,"calendar","sir","hurdle_ztnb",1357.2743726561,0,0.00325227492839253,"pass",TRUE,TRUE,TRUE,FALSE,4.57199999999989,""
"Florida",2025-01-02,"calendar","sir","hurdle_ztpoisson",3320.54776517004,0,0.0140505994150146,"pass",TRUE,TRUE,TRUE,FALSE,4.98000000000002,""
"Florida",2025-02-15,"calendar","hsgp","hurdle_ztnb",1428.18866642786,0,0.00347478642010302,"pass",TRUE,TRUE,TRUE,FALSE,4.65099999999984,""
"Florida",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",10167.5963296127,0,0.0235852617013914,"pass",TRUE,TRUE,TRUE,FALSE,4.85000000000014,""
"Florida",2025-02-15,"calendar","sir","hurdle_ztnb",1626.11223816489,0,8.52518644336442e-05,"pass",TRUE,TRUE,TRUE,FALSE,5.06999999999994,""
"Florida",2025-02-15,"calendar","sir","hurdle_ztpoisson",5178.58137024748,0,0.0306246817053959,"pass",TRUE,TRUE,TRUE,FALSE,7.54000000000019,""
"Florida",2025-03-29,"calendar","hsgp","hurdle_ztnb",1655.11163124892,0,0.00328410942025137,"pass",TRUE,TRUE,TRUE,FALSE,5.11300000000006,""
"Florida",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",11881.6974816649,0,0.0775690898851638,"pass",TRUE,TRUE,TRUE,FALSE,5.1389999999999,""
"Florida",2025-03-29,"calendar","sir","hurdle_ztnb",1890.85388474666,0,0.00330107963680604,"pass",TRUE,TRUE,TRUE,FALSE,5.45800000000008,""
"Florida",2025-03-29,"calendar","sir","hurdle_ztpoisson",6637.07024701783,0,0.0180185053560372,"pass",TRUE,TRUE,TRUE,FALSE,10.0510000000002,""
"Florida",2025-04-26,"calendar","hsgp","hurdle_ztnb",1726.10763975039,0,0.00840622536230295,"pass",TRUE,TRUE,TRUE,FALSE,5.23700000000008,""
"Florida",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",12093.5308258121,0,0.0770509152748189,"pass",TRUE,TRUE,TRUE,FALSE,5.22399999999993,""
"Florida",2025-04-26,"calendar","sir","hurdle_ztnb",1974.48597764284,0,0.00288418644215049,"pass",TRUE,TRUE,TRUE,FALSE,5.81400000000008,""
"Florida",2025-04-26,"calendar","sir","hurdle_ztpoisson",6789.44127596236,0,0.0340687379217301,"pass",TRUE,TRUE,TRUE,FALSE,12.0360000000001,""
"Florida",2025-05-31,"calendar","hsgp","hurdle_ztnb",1835.44365447812,0,0.00288191826566564,"pass",TRUE,TRUE,TRUE,FALSE,5.4369999999999,""
"Florida",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",12511.638024148,0,0.0209147595762484,"pass",TRUE,TRUE,TRUE,FALSE,5.47199999999998,""
"Florida",2025-05-31,"calendar","sir","hurdle_ztnb",2103.95879041601,0,0.00267972795813698,"pass",TRUE,TRUE,TRUE,FALSE,6.01700000000005,""
"Florida",2025-05-31,"calendar","sir","hurdle_ztpoisson",7111.55314204559,0,0.394045071143837,"warning",TRUE,TRUE,TRUE,FALSE,60.364,"The `hurdle_ztpoisson` optimizer did not pass the stability gate.
✖ Optimizer code 0: L-BFGS-B polish: CONVERGENCE: REL_REDUCTION_OF_F <=
  FACTR*EPSMCH
✖ Maximum absolute gradient: 0.394.
ℹ Try `count_cumulative_process(observation = ""hurdle_ztnb"")`; the ZTNB
  magnitude law was stable in the package-wide sweep.
ℹ This finite fit is returned with `gradient_status = ""warning""`; inspect
  `fit$opt` before using it."
"Georgia",2025-01-02,"calendar","hsgp","hurdle_ztnb",936.818797119473,0,0.000973736938841618,"pass",TRUE,TRUE,TRUE,FALSE,4.33699999999999,""
"Georgia",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",2043.60782491492,0,0.0217748798293015,"pass",TRUE,TRUE,TRUE,FALSE,4.18200000000002,""
"Georgia",2025-01-02,"calendar","sir","hurdle_ztnb",1063.03893807079,0,0.00560273121812516,"pass",TRUE,TRUE,TRUE,FALSE,4.654,""
"Georgia",2025-01-02,"calendar","sir","hurdle_ztpoisson",1758.821138435,0,0.0382985222014186,"pass",TRUE,TRUE,TRUE,FALSE,4.39499999999998,""
"Georgia",2025-02-15,"calendar","hsgp","hurdle_ztnb",1100.06437626906,0,0.00270620726378634,"pass",TRUE,TRUE,TRUE,FALSE,4.69900000000007,""
"Georgia",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",4272.2390314484,0,0.0116594922372319,"pass",TRUE,TRUE,TRUE,FALSE,4.15899999999988,""
"Georgia",2025-02-15,"calendar","sir","hurdle_ztnb",1262.76230276289,0,0.00107704630784,"pass",TRUE,TRUE,TRUE,FALSE,4.51499999999987,""
"Georgia",2025-02-15,"calendar","sir","hurdle_ztpoisson",2506.15682369295,0,0.0092937141189352,"pass",TRUE,TRUE,TRUE,FALSE,5.02999999999997,""
"Georgia",2025-03-29,"calendar","hsgp","hurdle_ztnb",1308.60639723063,0,0.00752744639617386,"pass",TRUE,TRUE,TRUE,FALSE,4.62699999999995,""
"Georgia",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",5090.28855597349,0,0.00709542951876185,"pass",TRUE,TRUE,TRUE,FALSE,4.60299999999984,""
"Georgia",2025-03-29,"calendar","sir","hurdle_ztnb",1498.39060456968,0,0.00435687142727714,"pass",TRUE,TRUE,TRUE,FALSE,4.84099999999989,""
"Georgia",2025-03-29,"calendar","sir","hurdle_ztpoisson",3290.87959295231,0,0.0193284709618099,"pass",TRUE,TRUE,TRUE,FALSE,5.37400000000002,""
"Georgia",2025-04-26,"calendar","hsgp","hurdle_ztnb",1391.92422160379,0,0.00328852288741777,"pass",TRUE,TRUE,TRUE,FALSE,4.90699999999993,""
"Georgia",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",5244.29707261681,0,0.0128165954150506,"pass",TRUE,TRUE,TRUE,FALSE,4.91899999999987,""
"Georgia",2025-04-26,"calendar","sir","hurdle_ztnb",1499.69735536539,0,0.00907983660723488,"pass",TRUE,TRUE,TRUE,FALSE,5.60300000000007,""
"Georgia",2025-04-26,"calendar","sir","hurdle_ztpoisson",3404.98774718156,0,0.0100359510541632,"pass",TRUE,TRUE,TRUE,FALSE,8.07500000000005,""
"Georgia",2025-05-31,"calendar","hsgp","hurdle_ztnb",1487.82589107283,0,0.00441220766972361,"pass",TRUE,TRUE,TRUE,FALSE,5.01999999999998,""
"Georgia",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",5429.59895472963,0,0.0198691334552168,"pass",TRUE,TRUE,TRUE,FALSE,5.41699999999992,""
"Georgia",2025-05-31,"calendar","sir","hurdle_ztnb",1599.4806735114,0,0.0374776205232008,"pass",TRUE,TRUE,TRUE,FALSE,5.7349999999999,""
"Georgia",2025-05-31,"calendar","sir","hurdle_ztpoisson",3544.13155937506,0,0.0458836812164731,"pass",TRUE,TRUE,TRUE,FALSE,5.92000000000007,""
"Hawaii",2025-01-02,"calendar","hsgp","hurdle_ztnb",483.471018933763,0,0.000992718271154658,"pass",TRUE,TRUE,TRUE,FALSE,3.38000000000011,""
"Hawaii",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",492.497494720957,0,0.000472167019632874,"pass",TRUE,TRUE,TRUE,FALSE,3.16300000000001,""
"Hawaii",2025-01-02,"calendar","sir","hurdle_ztnb",560.401602008314,0,0.00169765472405403,"pass",TRUE,TRUE,TRUE,FALSE,3.43499999999995,""
"Hawaii",2025-01-02,"calendar","sir","hurdle_ztpoisson",558.880063610283,0,0.00730105285504679,"pass",TRUE,TRUE,TRUE,FALSE,3.51099999999997,""
"Hawaii",2025-02-15,"calendar","hsgp","hurdle_ztnb",581.711706482203,0,0.00232721742352604,"pass",TRUE,TRUE,TRUE,FALSE,3.41600000000017,""
"Hawaii",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",689.142796753307,0,0.00437183973690103,"pass",TRUE,TRUE,TRUE,FALSE,3.67600000000016,""
"Hawaii",2025-02-15,"calendar","sir","hurdle_ztnb",670.286559316452,0,0.00142731126316265,"pass",TRUE,TRUE,TRUE,FALSE,3.61400000000003,""
"Hawaii",2025-02-15,"calendar","sir","hurdle_ztpoisson",703.149235160301,0,0.00358733037674763,"pass",TRUE,TRUE,TRUE,FALSE,4.05999999999995,""
"Hawaii",2025-03-29,"calendar","hsgp","hurdle_ztnb",670.210792862582,0,0.00160329598688413,"pass",TRUE,TRUE,TRUE,FALSE,3.82299999999987,""
"Hawaii",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",800.838752150542,0,0.00687477392593147,"pass",TRUE,TRUE,TRUE,FALSE,3.65100000000007,""
"Hawaii",2025-03-29,"calendar","sir","hurdle_ztnb",769.569977800879,0,0.00216639531192131,"pass",TRUE,TRUE,TRUE,FALSE,4.06999999999994,""
"Hawaii",2025-03-29,"calendar","sir","hurdle_ztpoisson",800.051227768197,0,0.0134052664373255,"pass",TRUE,TRUE,TRUE,FALSE,3.94000000000005,""
"Hawaii",2025-04-26,"calendar","hsgp","hurdle_ztnb",705.599121768052,0,0.00599414022688904,"pass",TRUE,TRUE,TRUE,FALSE,3.97000000000003,""
"Hawaii",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",845.10996440358,0,0.00641747179683083,"pass",TRUE,TRUE,TRUE,FALSE,3.83999999999992,""
"Hawaii",2025-04-26,"calendar","sir","hurdle_ztnb",810.189549129899,0,0.00384666102911124,"pass",TRUE,TRUE,TRUE,FALSE,4.19700000000012,""
"Hawaii",2025-04-26,"calendar","sir","hurdle_ztpoisson",839.254678192119,0,0.00693874091434199,"pass",TRUE,TRUE,TRUE,FALSE,4.05499999999984,""
"Hawaii",2025-05-31,"calendar","hsgp","hurdle_ztnb",741.606044021595,0,0.00647891854821525,"pass",TRUE,TRUE,TRUE,FALSE,4.24600000000009,""
"Hawaii",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",886.752392445972,0,0.0205307000083228,"pass",TRUE,TRUE,TRUE,FALSE,3.97000000000003,""
"Hawaii",2025-05-31,"calendar","sir","hurdle_ztnb",852.587057696617,0,0.000542066992960777,"pass",TRUE,TRUE,TRUE,FALSE,4.52199999999993,""
"Hawaii",2025-05-31,"calendar","sir","hurdle_ztpoisson",878.156269344548,0,0.00146134460411584,"pass",TRUE,TRUE,TRUE,FALSE,4.05799999999999,""
"Idaho",2025-01-02,"calendar","hsgp","hurdle_ztnb",371.151528030788,0,0.00166932220464211,"pass",TRUE,TRUE,TRUE,FALSE,2.99000000000001,""
"Idaho",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",551.179851512069,0,0.000652772903123711,"pass",TRUE,TRUE,TRUE,FALSE,3.09100000000012,""
"Idaho",2025-01-02,"calendar","sir","hurdle_ztnb",1634.38639777097,0,0.000197589599451153,"pass",TRUE,TRUE,TRUE,FALSE,3.423,""
"Idaho",2025-01-02,"calendar","sir","hurdle_ztpoisson",2822.29445110355,0,0.00221620683105117,"pass",TRUE,TRUE,TRUE,FALSE,3.13299999999981,""
"Idaho",2025-02-15,"calendar","hsgp","hurdle_ztnb",462.852035596101,0,0.00179607978127505,"pass",TRUE,TRUE,TRUE,FALSE,3.3130000000001,""
"Idaho",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",893.027245620497,0,0.00578635770110197,"pass",TRUE,TRUE,TRUE,FALSE,3.12899999999991,""
"Idaho",2025-02-15,"calendar","sir","hurdle_ztnb",2023.1733678797,0,0.000444371950867106,"pass",TRUE,TRUE,TRUE,FALSE,3.41499999999996,""
"Idaho",2025-02-15,"calendar","sir","hurdle_ztpoisson",3809.00204430695,0,0.0018094930201471,"pass",TRUE,TRUE,TRUE,FALSE,3.16100000000006,""
"Idaho",2025-03-29,"calendar","hsgp","hurdle_ztnb",603.579972488744,0,0.00141439779890873,"pass",TRUE,TRUE,TRUE,FALSE,3.73800000000006,""
"Idaho",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",1186.15622685262,0,0.00241303166047158,"pass",TRUE,TRUE,TRUE,FALSE,3.47199999999998,""
"Idaho",2025-03-29,"calendar","sir","hurdle_ztnb",2654.06495545242,0,0.00129556613706883,"pass",TRUE,TRUE,TRUE,FALSE,3.56299999999987,""
"Idaho",2025-03-29,"calendar","sir","hurdle_ztpoisson",4617.35028659825,0,0.00249869294488558,"pass",TRUE,TRUE,TRUE,FALSE,3.30899999999997,""
"Idaho",2025-04-26,"calendar","hsgp","hurdle_ztnb",638.33243233937,0,0.0014121579040316,"pass",TRUE,TRUE,TRUE,FALSE,3.96799999999985,""
"Idaho",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",1277.90854592128,0,0.0101361846162815,"pass",TRUE,TRUE,TRUE,FALSE,3.83899999999994,""
"Idaho",2025-04-26,"calendar","sir","hurdle_ztnb",2837.31323128066,0,0.000473749894022601,"pass",TRUE,TRUE,TRUE,FALSE,3.52800000000002,""
"Idaho",2025-04-26,"calendar","sir","hurdle_ztpoisson",4969.47372311583,0,0.000655474651274801,"pass",TRUE,TRUE,TRUE,FALSE,3.5920000000001,""
"Idaho",2025-05-31,"calendar","hsgp","hurdle_ztnb",678.211964284629,0,0.00294247562223759,"pass",TRUE,TRUE,TRUE,FALSE,3.77399999999989,""
"Idaho",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",1295.34259561224,0,0.0106956182306561,"pass",TRUE,TRUE,TRUE,FALSE,3.81999999999994,""
"Idaho",2025-05-31,"calendar","sir","hurdle_ztnb",3091.25467378612,0,0.000391325066553261,"pass",TRUE,TRUE,TRUE,FALSE,3.74000000000001,""
"Idaho",2025-05-31,"calendar","sir","hurdle_ztpoisson",5483.94568752313,0,0.00217609680444042,"pass",TRUE,TRUE,TRUE,FALSE,3.73000000000002,""
"Illinois",2025-01-02,"calendar","hsgp","hurdle_ztnb",849.636687275401,0,0.00313842869710967,"pass",TRUE,TRUE,TRUE,FALSE,3.69299999999998,""
"Illinois",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",1344.86087638955,0,0.0146172307897813,"pass",TRUE,TRUE,TRUE,FALSE,3.77999999999997,""
"Illinois",2025-01-02,"calendar","sir","hurdle_ztnb",972.795155391805,0,0.00332363609489472,"pass",TRUE,TRUE,TRUE,FALSE,3.92800000000011,""
"Illinois",2025-01-02,"calendar","sir","hurdle_ztpoisson",1042.46183979864,0,0.0176973794682904,"pass",TRUE,TRUE,TRUE,FALSE,4.18100000000004,""
"Illinois",2025-02-15,"calendar","hsgp","hurdle_ztnb",1033.02934843653,0,0.0045647847917305,"pass",TRUE,TRUE,TRUE,FALSE,4.02400000000011,""
"Illinois",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",4666.92844070479,0,0.0475209705044343,"pass",TRUE,TRUE,TRUE,FALSE,4.17000000000007,""
"Illinois",2025-02-15,"calendar","sir","hurdle_ztnb",1194.20238278014,0,0.020694237814969,"pass",TRUE,TRUE,TRUE,FALSE,4.18200000000002,""
"Illinois",2025-02-15,"calendar","sir","hurdle_ztpoisson",1959.80338805142,0,0.00364461120398385,"pass",TRUE,TRUE,TRUE,FALSE,4.53899999999999,""
"Illinois",2025-03-29,"calendar","hsgp","hurdle_ztnb",1264.96669498043,0,0.00458502904301294,"pass",TRUE,TRUE,TRUE,FALSE,4.44599999999991,""
"Illinois",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",5893.0631198144,0,0.0485480668212293,"pass",TRUE,TRUE,TRUE,FALSE,4.44800000000009,""
"Illinois",2025-03-29,"calendar","sir","hurdle_ztnb",1462.73114645972,0,0.0079252124712027,"pass",TRUE,TRUE,TRUE,FALSE,4.68900000000008,""
"Illinois",2025-03-29,"calendar","sir","hurdle_ztpoisson",2892.898778044,0,0.0251818429562476,"pass",TRUE,TRUE,TRUE,FALSE,5.49700000000007,""
"Illinois",2025-04-26,"calendar","hsgp","hurdle_ztnb",1461.4476190766,0,0.00725089536785295,"pass",TRUE,TRUE,TRUE,FALSE,4.846,""
"Illinois",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",6229.79012286017,0,0.0512488961117086,"pass",TRUE,TRUE,TRUE,FALSE,5.0010000000002,""
"Illinois",2025-04-26,"calendar","sir","hurdle_ztnb",1583.53857003676,0,0.0025066562368126,"pass",TRUE,TRUE,TRUE,FALSE,5.4530000000002,""
"Illinois",2025-04-26,"calendar","sir","hurdle_ztpoisson",3376.86761826273,0,0.106323652037181,"warning",TRUE,TRUE,TRUE,FALSE,20.472,"The `hurdle_ztpoisson` optimizer did not pass the stability gate.
✖ Optimizer code 0: L-BFGS-B polish: CONVERGENCE: REL_REDUCTION_OF_F <=
  FACTR*EPSMCH
✖ Maximum absolute gradient: 0.1063.
ℹ Try `count_cumulative_process(observation = ""hurdle_ztnb"")`; the ZTNB
  magnitude law was stable in the package-wide sweep.
ℹ This finite fit is returned with `gradient_status = ""warning""`; inspect
  `fit$opt` before using it."
"Illinois",2025-05-31,"calendar","hsgp","hurdle_ztnb",1560.68183449301,0,0.00414318286225512,"pass",TRUE,TRUE,TRUE,FALSE,5.02700000000004,""
"Illinois",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",6474.80286127487,0,0.0250356497330721,"pass",TRUE,TRUE,TRUE,FALSE,4.87900000000013,""
"Illinois",2025-05-31,"calendar","sir","hurdle_ztnb",1687.94128972815,0,0.00312107201658369,"pass",TRUE,TRUE,TRUE,FALSE,5.59099999999989,""
"Illinois",2025-05-31,"calendar","sir","hurdle_ztpoisson",3603.91424527309,0,0.00640984050487913,"pass",TRUE,TRUE,TRUE,FALSE,5.83500000000004,""
"Indiana",2025-01-02,"calendar","hsgp","hurdle_ztnb",972.402797485704,0,0.00194168513002158,"pass",TRUE,TRUE,TRUE,FALSE,3.81299999999987,""
"Indiana",2025-01-02,"calendar","hsgp","hurdle_ztpoisson",1359.00325067223,0,0.00647510267472828,"pass",TRUE,TRUE,TRUE,FALSE,3.66799999999989,""
"Indiana",2025-01-02,"calendar","sir","hurdle_ztnb",1044.86128376655,0,0.0476249796821919,"pass",TRUE,TRUE,TRUE,FALSE,4.154,""
"Indiana",2025-01-02,"calendar","sir","hurdle_ztpoisson",1219.81275877975,0,0.00356227319473994,"pass",TRUE,TRUE,TRUE,FALSE,4.07999999999993,""
"Indiana",2025-02-15,"calendar","hsgp","hurdle_ztnb",1085.22473217926,0,0.00160078232247785,"pass",TRUE,TRUE,TRUE,FALSE,4.17000000000007,""
"Indiana",2025-02-15,"calendar","hsgp","hurdle_ztpoisson",3399.39911367563,0,0.0269423728967793,"pass",TRUE,TRUE,TRUE,FALSE,4.17399999999998,""
"Indiana",2025-02-15,"calendar","sir","hurdle_ztnb",1169.45315564541,0,0.00361653113195959,"pass",TRUE,TRUE,TRUE,FALSE,4.24499999999989,""
"Indiana",2025-02-15,"calendar","sir","hurdle_ztpoisson",1548.22683003081,0,0.023753924768563,"pass",TRUE,TRUE,TRUE,FALSE,4.93799999999987,""
"Indiana",2025-03-29,"calendar","hsgp","hurdle_ztnb",1288.91907304976,0,0.00281031129164228,"pass",TRUE,TRUE,TRUE,FALSE,4.37400000000002,""
"Indiana",2025-03-29,"calendar","hsgp","hurdle_ztpoisson",4134.02085547491,0,0.022540034602056,"pass",TRUE,TRUE,TRUE,FALSE,4.22000000000003,""
"Indiana",2025-03-29,"calendar","sir","hurdle_ztnb",1381.99567886193,0,0.00263074967084136,"pass",TRUE,TRUE,TRUE,FALSE,4.75499999999988,""
"Indiana",2025-03-29,"calendar","sir","hurdle_ztpoisson",2132.95202741286,0,0.251505418160604,"warning",TRUE,TRUE,TRUE,FALSE,23.385,"The `hurdle_ztpoisson` optimizer did not pass the stability gate.
✖ Optimizer code 0: L-BFGS-B polish: CONVERGENCE: REL_REDUCTION_OF_F <=
  FACTR*EPSMCH
✖ Maximum absolute gradient: 0.2515.
ℹ Try `count_cumulative_process(observation = ""hurdle_ztnb"")`; the ZTNB
  magnitude law was stable in the package-wide sweep.
ℹ This finite fit is returned with `gradient_status = ""warning""`; inspect
  `fit$opt` before using it."
"Indiana",2025-04-26,"calendar","hsgp","hurdle_ztnb",1339.60960774443,0,0.0021471695750952,"pass",TRUE,TRUE,TRUE,FALSE,4.44599999999991,""
"Indiana",2025-04-26,"calendar","hsgp","hurdle_ztpoisson",4223.48412598265,0,0.0519697972132418,"pass",TRUE,TRUE,TRUE,FALSE,5.15600000000018,""
"Indiana",2025-04-26,"calendar","sir","hurdle_ztnb",1437.74777026461,0,0.00322435594123327,"pass",TRUE,TRUE,TRUE,FALSE,4.93299999999999,""
"Indiana",2025-04-26,"calendar","sir","hurdle_ztpoisson",2206.73923033929,0,0.0279009405025474,"pass",TRUE,TRUE,TRUE,FALSE,5.26400000000012,""
"Indiana",2025-05-31,"calendar","hsgp","hurdle_ztnb",1390.78379278007,0,0.0034579426226955,"pass",TRUE,TRUE,TRUE,FALSE,4.56900000000019,""
"Indiana",2025-05-31,"calendar","hsgp","hurdle_ztpoisson",4264.13268496378,0,0.025195236483909,"pass",TRUE,TRUE,TRUE,FALSE,4.48800000000006,""
"Indiana",2025-05-31,"calendar","sir","hurdle_ztnb",1495.6528313885,0,0.0103543765500593,"pass",TRUE,TRUE,TRUE,FALSE,5.24800000000005,""
